Time(s),Voltage(V),Current(A),OpticalSignal
9.550000,,,0.000000
9.560000,,,0.000000
9.570000,,,0.000000
9.580000,,,0.000000
9.590000,,,0.000000
9.600000,,,0.000000
9.610000,,,0.000000
9.620000,,,0.000000
9.630000,,,0.000000
9.640000,,,0.000000
9.650000,,,0.000000
9.660000,,,0.000000
9.670000,,,0.000000
9.680000,,,0.000000
9.690000,,,0.000000
9.700000,,,0.000000
9.710000,,,0.000000
9.720000,,,0.000000
9.730000,,,0.000000
9.740000,,,0.000000
9.750000,,,0.000000
9.760000,,,0.000000
9.770000,,,0.000000
9.780000,,,0.000000
9.790000,,,0.000000
9.800000,,,0.000000
9.810000,,,0.000000
9.820000,,,0.000000
9.830000,,,0.000000
9.840000,,,0.000000
9.850000,,,0.000000
9.860000,,,0.000000
9.870000,,,0.000000
9.880000,,,0.000000
9.890000,,,0.000000
9.900000,,,0.000000
9.910000,,,0.000000
9.920000,,,0.000000
9.930000,,,0.000000
9.940000,,,0.000000
9.950000,,,0.000000
9.960000,,,0.000000
9.970000,,,0.000000
9.980000,,,0.000000
9.990000,,,0.000000
10.000000,,,0.000000
10.010000,,,0.000000
10.020000,,,0.000000
10.030000,,,0.000000
10.040000,,,0.000000
10.050000,,,0.000000
10.060000,,,0.000000
10.070000,,,0.000000
10.080000,,,0.000000
10.090000,,,0.000000
10.100000,,,0.000000
10.110000,,,0.000000
10.120000,,,0.000000
10.130000,,,0.000000
10.140000,,,0.000000
10.150000,,,0.000000
10.160000,,,0.000000
10.170000,,,0.000000
10.180000,,,0.000000
10.190000,,,0.000000
10.200000,,,0.000000
10.210000,,,0.000000
10.220000,,,0.000000
10.230000,,,0.000000
